,city,country,id,latitude,longitude,name,state,zip
8557,Portland,US,IN580,40.4282,-84.9951,ADAPT for Animals,IN,47371
8558,Portland,US,IN630,40.4282,-84.9951,Midwest Pet Refuge,IN,47371
8559,Manchester,US,MI951,42.1543,-84.0304,Happy Hearts Feline Rescue,MI,48158
8560,Effingham,US,IL148,39.1204,-88.5462,Effingham Co. Humane Society,IL,62401
8561,Effingham,US,IL600,39.1204,-88.5462,Effingham Animal Rescue Sanctuary,IL,62401
8562,Effingham,US,IL844,39.1204,-88.5462,Effingham County Animal Control,IL,62401
8563,Carlinville,US,IL695,39.2776,-89.8703,Macoupin County Animal Control and Adoption Center,IL,62626
8564,Van Wert,US,OH1088,40.8662,-84.5838,Van Wert County Humane Shelter,OH,45891
8565,Greenwood,US,IN485,39.6189,-86.1513,Tails & Trails Rescue,IN,46142
8566,St. Ansgar,US,IA133,43.3814,-92.9226,S.O.S.,IA,50472
8567,Prudenville,US,MI257,44.3151,-84.6669,Roscommon County Animal Shelter,MI,48651
8568,Adrian,US,MI280,41.9027,-84.04799999999999,Lenawee Humane Society,MI,49221
8569,Greenfield,US,IN34,39.7938,-85.7977,Hancock County Humane Society,IN,46140
8570,Greenfield,US,IN353,39.7938,-85.7977,Partners for Animal Welfare Society Inc.,IN,46140
8571,Greenfield,US,IN692,39.7938,-85.7977,Greenfield Hancock Animal Management,IN,46140
8572,Wauseon,US,OH171,41.5652,-84.1534,Animal House Rescue,OH,43567
8573,Wauseon,US,OH945,41.5652,-84.1534,Fulton County Humane Society,OH,43567
8574,New Palestine,US,IN344,39.7414,-85.8817,Frenzy Animal Rescue,IN,46163
8575,Lake City,US,MN225,44.44600000000001,-92.2652,Hiawatha Animal Humane Society,MN,55041
8576,Hillsboro,US,IL454,39.1697,-89.4893,Montgomery County Animal Control,IL,62049
8577,Hillsboro,US,IL658,39.1697,-89.4893,PAWS CARE of Montgomery County,IL,62049
8578,Greenwood,US,IN598,39.5997,-86.1321,"Mastiffs R Us, Inc.",IN,46143
8579,Eldora,US,IA145,42.3613,-93.0929,H.E.A.R.T.,IA,50627
8580,Indianapolis,US,IN87,39.6668,-85.9894,Americas Basenji and Shiba Inu Rescue Inc.,IN,46259
8581,Indianapolis,US,IN674,39.6668,-85.9894,Circle City Kitties,IN,46259
8582,Howell,US,MI373,42.609,-83.9297,Special Cats for Special People,MI,48843
8583,Howell,US,MI541,42.609,-83.9297,Livingston County Animal Control,MI,48843
8584,Howell,US,MI95,42.609,-83.9297,Humane Society of Livingston County,MI,48843
8585,Howell,US,MI749,42.6072,-83.9294,Always Hope Animal Rescue,MI,48844
8586,Martinsville,US,IN160,39.4483,-86.4154,"Westie/Scottie Rescue of Martinsville, Indiana",IN,46151
8587,Martinsville,US,IN32,39.4483,-86.4154,Morgan County Humane Society,IN,46151
8588,Farmland,US,IN392,40.19,-85.1262,Rescue Me R.C.H.S. Inc.,IN,47340
8589,Coal City,US,IN400,39.2228,-87.0419,Caring Canine Animal Rescue,IN,47427
8590,Bellaire,US,MI374,44.9142,-85.1764,Help From My Friends,MI,49615
8591,Escanaba,US,MI368,45.7541,-87.1016,Delta Animal Shelter,MI,49829
8592,Fountaintown,US,IN688,39.6957,-85.7799,Canine Castaways Rescue,IN,46130
8593,Menomonie,US,WI46,44.8868,-91.9215,Dunn County Humane Society,WI,54751
8594,Saginaw,US,MI929,43.4247,-83.975,Nikki's Pet Rescue,MI,48602
8595,Sullivan,US,IN457,39.0977,-87.4078,The Humane Society of Sullivan County,IN,47882
8596,New Castle,US,IN144,39.9181,-85.37200000000001,New Castle/Henry County Animal Shelter,IN,47362
8597,State Center,US,IA245,41.9502,-93.1593,Diamond in the Ruff Rescue,IA,50247
8598,Pella,US,IA168,41.4076,-92.973,Tri-County Veterinary Clinic P.C.,IA,50219
8599,Swartz Creek,US,MI760,42.9535,-83.8251,Paws Rescue,MI,48473
8600,Flushing,US,MI953,43.0653,-83.8339,Kreacher Konnections,MI,48433
8601,Saginaw,US,MI799,43.472,-83.9476,Amazing Grace Animal Rescue,MI,48604
8602,Brighton,US,MI504,42.5393,-83.7727,Furry Friends Rescue Inc,MI,48116
8603,Brighton,US,MI774,42.5393,-83.7727,Pixie's Animal Welfare Society,MI,48116
8604,Blissfield,US,OH432,41.8341,-83.8735,All Rovers Rescue Friends (ARRF),MI,49228
8605,Mason City,US,IA53,43.1482,-93.1953,Humane Society of North Iowa,IA,50401
8606,Mason City,US,IA63,43.1482,-93.1953,Mason City Stray Animal Shelter,IA,50401
8607,Alden,US,IA16,42.5124,-93.265,Greenbelt Humane Society,IA,50126
8608,Austin,US,MN78,43.7239,-92.9894,Mower County Humane Society,MN,55912
8609,Mancelona,US,MI888,44.9289,-85.0838,AC PAW,MI,49659
8610,Ann Arbor,US,MI484,42.279,-83.7821,Crafty Cat Rescue,MI,48103
8611,Ann Arbor,US,MI721,42.279,-83.7821,Tiny Lions Cat Rescue,MI,48103
8612,Robinson,US,IL66,39.005,-87.7429,Crawford County Humane Society,IL,62454
8613,Winchester,US,IN360,40.1721,-84.9815,Help Us Help Animals Sanctuary,IN,47394
8614,Franklin,US,IN296,39.4867,-86.0576,Humane Society  Johnson County,IN,46131
8615,Franklin,US,IN86,39.4867,-86.0576,Johnson County Animal Shelter,IN,46131
8616,Franklin,US,IN602,39.4867,-86.0576,Hope Marie's Fund Rescue,IN,46131
8617,Franklin,US,IN633,39.4867,-86.0576,Pet Elves to the Rescue,IN,46131
8618,Whitmore Lake,US,MI866,42.3941,-83.7688,Allforkarma,MI,48189
8619,Benld,US,IL76,39.0904,-89.8047,Benld Adopt-A-Pet,IL,62009
8620,Liberty Center,US,OH743,41.3978,-84.0007,Heritage Farms Rescue,OH,43532
8621,Celina,US,OH120,40.5457,-84.5622,"Animal Protection League of Mercer County, Inc.",OH,45822
8622,Ladysmith,US,WI03,45.4642,-91.0835,Rusk County Animal Shelter,WI,54848
8623,Grayling,US,MI85,44.6634,-84.7104,AuSable Valley Animal Shelter,MI,49738
8624,Linwood,US,MI970,43.7472,-84.0115,Shelter Angels,MI,48634
8625,Fenton,US,MI66,42.8183,-83.7136,"Adopt-A-Pet, Inc.",MI,48430
8626,Fenton,US,MI843,42.8183,-83.7136,Rescue One,MI,48430
8627,Ann Arbor,US,MI175,42.3046,-83.7117,Humane Society of Huron Valley,MI,48105
8628,Ann Arbor,US,MI318,42.3046,-83.7117,Pet Angels for Life Volunteers (PALs),MI,48105
8629,Ann Arbor,US,MI939,42.3046,-83.7117,Kit Kat Club Rescue,MI,48105
8630,Bay City,US,MI190,43.6129,-83.914,Orphan Animals,MI,48706
8631,Bay City,US,MI460,43.6129,-83.914,Few Steps From Home INC.,MI,48706
8632,Bay City,US,MI792,43.6129,-83.914,Abandon Angels,MI,48706
8633,Ann Arbor,US,MI380,42.2361,-83.712,Ann Arbor Cat Clinic,MI,48108
8634,Ann Arbor,US,MI610,42.2361,-83.712,Michigan Orphan Kitten Rescue,MI,48108
8635,Flint,US,MI985,43.0423,-83.7299,Genesee County Animal Control,MI,48504
8636,Lewisville,US,IN393,39.8083,-85.3514,Lucky Lab Rescue and Adoption,IN,47352
8637,Bay City,US,MI921,43.5944,-83.8889,Humane Society of Bay County,MI,48707
8638,Knapp,US,WI380,44.9698,-92.0279,"Honey Do Animal Rescue, Inc",WI,54749
8639,Union City,US,IN510,40.2011,-84.8333,PAWS (Pets Are Worth Saving) Animal Rescue & Shelter,IN,47390
8640,Linton,US,IN605,39.037,-87.1716,S.A.F.E. Animal Rescue INC,IN,47441
8641,Frankenmuth,US,MI417,43.3333,-83.7703,Pet Angel Adoption and Rescue Inc.,MI,48734
8642,Red Wing,US,MN135,44.5621,-92.526,Humane Society of Goodhue County,MN,55066
8643,Flint,US,MI1013,43.0122,-83.6906,Flint City Pits,MI,48503
8644,Colfax,US,IA230,41.6685,-93.2367,Happy Tales Ranch and Rescue,IA,50054
8645,Shelbyville,US,IN409,39.5179,-85.7759,Animal Outreach of Shelby County,IN,46176
8646,Shelbyville,US,IN98,39.5179,-85.7759,Shelbyville/Shelby Co. Animal Shelter,IN,46176
8647,Knoxville,US,IA174,41.3201,-93.1143,Marion County Humane Society,IA,50138
8648,South Lyon,US,MI1003,42.4618,-83.6275,Feral Kitty Trappers TNR,MI,48178
8649,Bloomington,US,IN339,39.1854,-86.4982,The Nest,IN,47408
8650,Ypsilanti,US,MI943,42.2296,-83.6309,Come To The Rescue,MI,48197
8651,Grand Blanc,US,MI878,42.927,-83.6316,Lucky Day Animal Rescue,MI,48439
8652,Ottawa,US,OH589,41.025,-84.0597,Putnam Pet Pals,OH,45875
8653,Whitehouse,US,OH467,41.5211,-83.8057,"4 Paws Sake, Inc.",OH,43571
8654,West Branch,US,MI286,44.2899,-84.211,Ogemaw County Humane Society,MI,48661
8655,West Branch,US,MI442,44.2899,-84.211,Great Lakes Mastiff Rescue Inc.,MI,48661
8656,Flint,US,MI938,43.0505,-83.6404,Pomeranian Club of Michigan Rescue,MI,48506
8657,Greenville,US,IL262,38.894,-89.4246,Bond County Humane Society,IL,62246
8658,St. Marys,US,OH810,40.5418,-84.3968,SART,OH,45885
8659,Holly,US,MI825,42.7794,-83.59299999999998,Tri-County Collie Rescue,MI,48442
8660,Clear Lake,US,IA223,43.1307,-93.3913,Patriots for Pets Rescue and Shelter Inc.,IA,50428
8661,Bloomington,US,IN220,39.1461,-86.5098,Bloomington Animal Shelter,IN,47401
8662,Iron River,US,MI224,46.1035,-88.6635,Northwoods Animal Shelter,MI,49935
8663,Lima,US,OH279,40.7829,-84.178,Ohio SPCA & Humane Society,OH,45807
8664,Lima,US,OH1140,40.7829,-84.178,Happy Tails Pup Partners,OH,45807
8665,Burton,US,MI859,43.0238,-83.6057,"House of Hope Rescue, Inc",MI,48509
8666,Burton,US,MI1027,43.0238,-83.6057,The Life of Fostering Furbabies Animal Rescue,MI,48509
8667,Whittaker,US,MI120,42.1281,-83.5997,Great Lakes Rabbit Sanctuary,MI,48190
8668,Standish,US,MI165,43.9888,-83.9371,Arenac County Animal Control,MI,48658
8669,Nashville,US,IN08,39.2133,-86.2395,Brown County Humane Society,IN,47448
8670,Willis,US,MI900,42.1266,-83.56700000000002,Roughneck Rescue,MI,48191
8671,Waterville,US,OH407,41.5015,-83.73299999999998,Golden Retriever Rescue Resource,OH,43566
8672,Louisville,US,IL399,38.7721,-88.5051,Clay County Animal Shelter,IL,62858
8673,Toledo,US,OH02,41.6524,-83.6703,Planned Pethood Inc.,OH,43615
8674,Toledo,US,OH122,41.6524,-83.6703,Paws And Whiskers Cat Shelter Inc.,OH,43615
8675,Toledo,US,OH956,41.6524,-83.6703,Lucas County Pit Crew,OH,43615
8676,Toledo,US,OH966,41.6524,-83.6703,Hartman Veterinary Hospital,OH,43615
8677,Toledo,US,OH618,41.7068,-83.6458,DogWorks Inc. Canine Rescue and Placement,OH,43623
8678,Lima,US,OH382,40.7368,-84.1484,Allen County Dog Control,OH,45805
8679,Lima,US,OH784,40.7368,-84.1484,Deb's Dogs,OH,45805
8680,Novi,US,MI820,42.4767,-83.5048,Michigan Humane Society - Premier Pet Supply - Novi,MI,48374
8681,Davison,US,MI930,43.0311,-83.5325,Los Gatos Foster Animals,MI,48423
8682,Davison,US,MI974,43.0311,-83.5325,Divine Canine Rescue,MI,48423
8683,Maumee,US,OH930,41.5788,-83.6597,Best Friends Forever Rescue,OH,43537
8684,Wolverine Lake,US,MI735,42.5523,-83.4788,PapAdopters & Placement Service,MI,48390
8685,Walled Lake,US,MI998,42.5523,-83.4788,For The Love of Cats Rescue and Adoption,MI,48390
8686,Plymouth,US,MI103,42.3696,-83.479,Great Dane Rescue Inc.,MI,48170
8687,Plymouth,US,MI648,42.3696,-83.479,Old English Sheepdog Rescue of MI (OESR of MI),MI,48170
8688,Northville,US,MI975,42.4303,-83.4734,Saving Tails Animal Rescue (STAR),MI,48167
8689,Toledo,US,OH1176,41.7053,-83.6046,Humane Ohio,OH,43613
8690,Belleville,US,MI337,42.2168,-83.49,Friends of Michigan Animals Rescue,MI,48111
8691,Belleville,US,MI453,42.2168,-83.49,The Buster Foundation,MI,48111
8692,White Lake,US,MI781,42.6396,-83.4677,Good Karma Puppy Rescue,MI,48386
8693,White Lake,US,MI997,42.6396,-83.4677,Michigan Pit Bull Education Project,MI,48386
8694,Commerce,US,MI116,42.6027,-83.4655,RetroDoggy Rescue,MI,48382
8695,Commerce,US,MI991,42.6027,-83.4655,SAFE Animal Rescue,MI,48382
8696,Park Falls,US,WI276,45.9225,-90.4428,"Catkins Animal Rescue, Inc",WI,54552
8697,Belleville,US,MI848,42.2047,-83.4853,G.R.A.C.E. Greyhound Retirement Adoption Care and Education,MI,48112
8698,Minster,US,OH1025,40.4155,-84.3561,Animal Resource Foundation,OH,45865
8699,Delta,US,OH94,41.6717,-83.6047,Hairy Houdini Siberian Husky Rescue,OH,43606
8700,Bondurant,US,IA91,41.7119,-93.4455,Heartland Greyhound Adoption,IA,50035
8701,Owatonna,US,MN24,44.0664,-93.1461,Steele County Humane Society,MN,55060
8702,Novi,US,MI915,42.4731,-83.4524,Poodle Rescue of Michigan,MI,48375
8703,Wixom,US,MI203,42.5889,-83.45,Doberman Pinscher Rescue and Referral of Michigan,MI,48393
8704,Albert Lea,US,MN47,43.6482,-93.3682,Humane Society of Freeborn County,MN,56007
8705,Union Lake,US,MI33,42.6147,-83.4469,Elizabeth Lake Animal Rescue,MI,48387
8706,Boyne City,US,MI209,45.2211,-85.0201,Charlevoix Area Humane Society,MI,49712
8707,Ortonville,US,MI818,42.8191,-83.4486,"Devoted Friends Animal Society, Inc.",MI,48462
8708,Perrysburg,US,OH554,41.5495,-83.61,Deacons Hope Rescues,OH,43551
8709,Wapakoneta,US,OH256,40.5673,-84.1775,Auglaize County Humane Society,OH,45895
8710,Toledo,US,OH385,41.6308,-83.5766,Toledo Animal Shelter,OH,43609
8711,Story City,US,IA176,42.1839,-93.593,Heartland Pet Hospital,IA,50248
8712,Waterford,US,MI707,42.654,-83.4101,Best Buddy Pet Rescue,MI,48327
8713,West Bloomfield,US,MI681,42.5875,-83.4086,Caring for Cats,MI,48324
8714,Toledo,US,OH83,41.6639,-83.5553,Voice For Horses Rescue Network,OH,43697
8715,Toledo,US,OH1080,41.6648,-83.5522,Toledo's Pet Bull Project,OH,43620
8716,Farmington Hills,US,MI246,42.4652,-83.4032,Backdoor Friends Purebred Cat Rescue,MI,48335
8717,Farmington,US,MI61,42.4652,-83.4032,Michigan Pug Rescue,MI,48335
8718,Toledo,US,OH31,41.6467,-83.5515,Lucas County Canine Care & Control,OH,43602
8719,Bowling Green,US,OH73,41.3812,-83.6537,Wood County Humane Society,OH,43402
8720,Bowling Green,US,OH893,41.3812,-83.6537,Wood County Dog Shelter,OH,43402
8721,Richmond,US,IN135,39.8361,-84.8987,Adopt at  Help The Animals Inc.,IN,47374
8722,Richmond,US,IN629,39.8361,-84.8987,"A 2nd Chance Animal Rescue of Richmond, Inc",IN,47374
8723,Richmond,US,IN650,39.8361,-84.8987,Animal Welfare League,IN,47374
8724,Richmond,US,IN663,39.8361,-84.8987,Animal Care Alliance,IN,47374
8725,Cannon Falls,US,MN84,44.504,-92.9047,Pet Adoption of Cannon Valley,MN,55009
8726,Lawrenceville,US,IL433,38.7256,-87.6838,Lawrence County Humane Society,IL,62439
8727,Hadley,US,MI914,42.9544,-83.4033,"Lapeer's Adoptable Animals, Inc.",MI,48440
8728,River Falls,US,WI249,44.8404,-92.5948,PAWS-Protective Animal Welfare Society of Western WI,WI,54022
8729,River Falls,US,WI467,44.8404,-92.5948,Lucky Paws Midwest,WI,54022
8730,Barron,US,WI22,45.3966,-91.8456,Humane Society of Barron County,WI,54812
8731,Columbus,US,IN64,39.2327,-85.8846,City of Columbus Animal Care Services,IN,47203
8732,Kirksville,US,MO382,40.1978,-92.5796,Field of Dreams Rescue,MO,63501
8733,Livonia,US,MI724,42.3958,-83.3747,Tail Wagger's 1990,MI,48154
8734,Livonia,US,MI766,42.3958,-83.3747,Wags and Whiskers,MI,48154
8735,Clarkston,US,MI444,42.7517,-83.3744,Canine Companions Rescue Center,MI,48348
8736,Clarkston,US,MI548,42.7517,-83.3744,Whiskers Cat Rescue and Canine,MI,48348
8737,Nerstrand,US,MN267,44.3384,-93.0641,Pet Projects,MN,55053
8738,Wayne,US,MI193,42.278,-83.37899999999998,GreytHounds Of Eastern Michigan,MI,48184
8739,BERKLEY,US,MI253,42.3632,-83.3709,GREYHEART Greyhound Rescue & Adoption of Michigan,MI,48150
8740,Livonia,US,MI71,42.3632,-83.3709,Great Lakes Mini Schnauzer Rescue,MI,48150
8741,Westland,US,MI170,42.3169,-83.3737,Second Chance Bouvier Rescue,MI,48185
8742,Westland,US,MI60,42.3169,-83.3737,"Michigan Humane Society - Berman Center for Animal Care, Westland",MI,48185
8743,Columbus,US,IN318,39.2014,-85.9214,Happy Labs Rescue,IN,47202
8744,Columbus,US,IN43,39.1985,-85.9226,Bartholomew County Humane Society,IN,47201
8745,Waterford,US,MI987,42.6333,-83.35600000000002,3rd Coast Labrador Rescue,MI,48328
8746,Bicknell,US,IN672,38.7585,-87.3228,North Knox Animal Shelter,IN,47512
8747,Ames,US,IA197,42.0286,-93.6335,Ames Animal Shelter,IA,50010
8748,Livonia,US,MI144,42.3683,-83.3528,Guardian Angel Animal Rescue,MI,48151
8749,Livonia,US,MI429,42.3683,-83.3528,Pug Rescue Network,MI,48151
8750,Livonia,US,MI590,42.3683,-83.3528,Last Day Dog Rescue,MI,48151
8751,Livonia,US,MI813,42.3683,-83.3528,"SAFARI - Special Animal Friends and Rescue, Inc.",MI,48153
8752,Livonia,US,MI937,42.3683,-83.3528,Happily Ever After Pet Care and Rescue,MI,48151
8753,Monroe,US,MI911,41.9315,-83.416,Monroe SPCA,MI,48161
8754,Sylvan Lake,US,MI155,42.6097,-83.3405,Silver Lake Animal Rescue League,MI,48320
8755,Keego Harbor,US,MI1012,42.6097,-83.3405,Mean Streets,MI,48320
8756,Wyandotte,US,MI138,42.2204,-83.3526,WAG Animal Rescue,MI,48174
8757,Garden City,US,MI857,42.325,-83.3407,Providing for Paws,MI,48135
8758,Monroe,US,MI220,41.9164,-83.3979,Humane Society Of Monroe County-Shelter,MI,48162
8759,Monroe,US,MI458,41.9164,-83.3979,Greyhound Expressions,MI,48162
8760,Garden City,US,MI935,42.3256,-83.3311,P.O.E.T. Animal Rescue,MI,48136
8761,Des Moines,US,IA218,41.608,-93.5521,Safe Home Rescue,IA,50317
8762,Turner,US,MI497,44.1057,-83.7514,L.S.Ridge Horse Dogs and Cats,MI,48765
8763,Northwood,US,OH378,41.6054,-83.4762,Saints Elsewhere,OH,43619
8764,Redford,US,MI256,42.426,-83.3017,Mutts & Mutts Rescue League,MI,48240
8765,Pontiac,US,MI113,42.6477,-83.2954,Michigan Animal Rescue League Inc.,MI,48342
8766,Pontiac,US,MI369,42.6403,-83.2949,Oakland County Animal Shelter and Pet Adoption Center,MI,48341
8767,Beverly Hills,US,MI719,42.5205,-83.2944,"Michigan Humane Society - Premier Pet Supply, Beverly Hills",MI,48025
8768,Lake Orion,US,MI496,42.717,-83.2922,DOGS R US,MI,48359
8769,Lapeer,US,MI324,43.0589,-83.329,Paradise Animal Rescue,MI,48446
8770,Lapeer,US,MI358,43.0589,-83.329,Lapeer County Animal Shelter,MI,48446
8771,Southfield,US,MI320,42.4778,-83.2887,Almost Home Animal Rescue League,MI,48034
8772,Lake Orion,US,MI102,42.7382,-83.2875,The Cat Connection,MI,48360
8773,Ankeny,US,IA253,41.7194,-93.6266,A Home for EveryBunny,IA,50023
8774,Manistique,US,MI22,45.9614,-86.2437,Eva Burrell Animal Shelter,MI,49854
8775,Wixom,US,MI40,42.3366,-83.2834,Critter Connection Rescue League,MI,48127
8776,Dearborn Heights,US,MI897,42.3366,-83.2834,Bullys Angels,MI,48127
8777,Lake Orion,US,MI768,42.7693,-83.2706,BFF Rescue,MI,48362
8778,Des Moines,US,IA14,41.6389,-93.6191,Animal Rescue League of Iowa Inc.,IA,50313
8779,Greensburg,US,IN311,39.3347,-85.48,Greensburg Decatur County Animal Shelter,IN,47240
8780,Bloomfield,US,MI544,42.56100000000001,-83.2573,Midwest Schipperke Rescue,MI,48301
8781,Bloomfield Hills,US,MI1016,42.56100000000001,-83.2573,Motor City Mutts Rescue,MI,48301
8782,Des Moines,US,IA01,41.5348,-93.5916,Animal Lifeline of Iowa Inc.,IA,50320
8783,Newport,US,MI1031,41.9731,-83.3089,One Last Treat,MI,48166
8784,Hastings,US,MN88,44.7293,-92.8788,Animal Ark,MN,55033
8785,Hastings,US,MN438,44.7293,-92.8788,Emotional Rescue,MN,55033
8786,Caro,US,MI307,43.4853,-83.3861,Cass River Pet FriendZ,MI,48723
8787,Caro,US,MI525,43.4853,-83.3861,Tuscola County Animal Control Shelter,MI,48723
8788,Findlay,US,OH774,41.0478,-83.6438,Lazarus Rescues,OH,45840
8789,Findlay,US,OH1201,41.0478,-83.6438,Humane Society of Hancock County,OH,45840
8790,Carlyle,US,IL563,38.6136,-89.3827,Clinton County Animal Control,IL,62231
8791,Birmingham,US,MI785,42.5445,-83.223,Gasow Veterinary Hospital,MI,48009
8792,Faribault,US,MN310,44.2876,-93.2755,PurrsnicKitty Cat Rescue,MN,55021
8793,Faribault,US,MN430,44.2876,-93.2755,Rescue 55021,MN,55021
8794,Birmingham,US,MI823,42.5467,-83.2114,Make a Difference Rescue,MI,48012
8795,Northfield,US,MN112,44.4498,-93.1591,Prairie's Edge Humane Society,MN,55057
8796,Liberty,US,IN163,39.6317,-84.9285,Adopt-A-Dog Inc.,IN,47353
8797,Liberty,US,IN698,39.6317,-84.9285,Liberty Acres United Rescue Animal Sanctuary,IN,47353
8798,Bedford,US,IN138,38.8587,-86.4909,White River Humane Society,IN,47421
8799,Oakland,US,MI978,42.7592,-83.2102,Furever Tails Animal Rescue,MI,48363
8800,Allen Park,US,MI1002,42.2533,-83.2124,Bottle Babies Rescue,MI,48101
8801,Sidney,US,OH528,40.2864,-84.1597,Shelby County Animal Shelter,OH,45365
8802,Goldfield,US,IA87,42.7171,-93.8395,Humane Society of Wright County,IA,50542
8803,Johnston,US,IA227,41.6726,-93.7036,Forever Home Dog Rescue,IA,50131
8804,Kell,US,IL828,38.5411,-88.9122,City of Salem Animal Control,IL,62853
8805,Hudson,US,WI271,44.9737,-92.7028,Cocker Spaniel Resources Inc.,WI,54016
8806,Hudson,US,WI469,44.9737,-92.7028,St Croix Animal Friends,WI,54016
8807,Woodhaven,US,MI359,42.1382,-83.21600000000002,Trenton-Woodhaven Animal Shelter,MI,48183
8808,Trenton,US,MI789,42.1382,-83.21600000000002,Basil's Buddies,MI,48183
8809,Trenton,US,MI1006,42.1382,-83.21600000000002,Hearts of Gold Rescue Group,MI,48183
8810,Washington,US,IN435,38.6601,-87.1692,City of Washington Animal Control,IN,47501
8811,Rochester Hills,US,MI68,42.6728,-83.1807,Michigan Humane Society - Rochester Hills Center for Animal Care,MI,48309
8812,Rochester Hills,US,MI764,42.6728,-83.1807,Heavenly Paws of Michigan,MI,48309
8813,Dearborn,US,MI241,42.3329,-83.1814,Little Lion,MI,48126
8814,Huntington Woods,US,MI986,42.4817,-83.1704,Compass Dog Rescue,MI,48070
8815,Dearborn,US,MI02,42.3222,-83.1764,Friends for Animals of Metro Detroit,MI,48121
8816,Dearborn,US,MI967,42.3222,-83.1764,Toby's Friends Animal Rescue,MI,48121
8817,Royal Oak,US,MI124,42.5188,-83.1649,The Cat Connection,MI,48073
8818,Royal Oak,US,MI151,42.5188,-83.1649,Royal Oak Animal Shelter,MI,48073
8819,Royal Oak,US,MI936,42.5188,-83.1649,"Animal House of South East Michigan, Inc.",MI,48073
8820,Des Moines,US,IA195,41.6286,-93.7237,Midiowaboxerrescue,IA,50322
8821,New Richmond,US,WI432,45.1279,-92.5614,"Gregory's Gift of Hope, Inc",WI,54017
8822,North Branch,US,MI960,43.1965,-83.219,Forgotten Paws Animal Rescue,MI,48461
8823,Wyandotte,US,MI363,42.2005,-83.1753,Wyandotte Animal Adoption Center,MI,48192
8824,Wyandotte,US,MI540,42.2005,-83.1753,"Shelter to Home, Inc.",MI,48192
8825,Riverview,US,MI835,42.2005,-83.1753,C.H.A.I.N.E.D. Inc. - Continue Helping Animals in Need & Educating Dog owners,MI,48192
8826,Troy,US,MI838,42.599,-83.149,NBS Animal Rescue,MI,48098
8827,Centralia,US,IL225,38.5251,-89.1282,Centralia Humane Society,IL,62801
8828,Detroit,US,MI513,42.4291,-83.1471,What We Do Is For The Love Of Pets,MI,48221
8829,Detroit,US,MI1017,42.4291,-83.1471,Paws and Think Detroit,MI,48221
8830,Medora,US,IN328,38.8744,-86.2706,Red Sky Rescue,IN,47260
8831,Ferndale,US,MI956,42.4592,-83.1371,The Ferndale Cat Shelter,MI,48220
8832,Oakland Township,US,MI769,42.6566,-83.1315,Teacher's Pet,MI,48307
8833,Rochester Hills,US,MI896,42.6566,-83.1315,The Animal Aid Foundation,MI,48307
